Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Reason,Balance,Risk_Dollars,R_Multiple,Streak_Len_Exit,Risk_At_Entry,Entry_Trend_Regime,Entry_Vol_Regime,Entry_Hour,Entry_DayOfWeek,Entry_Prob_Up,Entry_Prob_Down,Entry_Prob_Margin,Entry_Prob_Entropy,Entry_Mom_Rank,Entry_Vol_Rank,Entry_Vol_Intensity,Entry_Asset_DD
RTY=F,SHORT,2024-08-08 13:00:00+00:00,2024-08-08 17:00:00+00:00,2072.10009765625,2093.1429181780136,7.471714451463114,-157.22968204923131,SL,104639.57369211546,157.22594619200558,-1.0000237610732594,-1,314.45189238400826,BEAR,HIGH,13,3,0.39725536,0.47458303,0.0,0.0,0.06666666666666667,0.9,0.12909586891252553,-0.10550395093621845
NQ=F,SHORT,2024-08-08 19:00:00+00:00,2024-08-11 23:00:00+00:00,18519.5,18626.75,0.7562028812438335,-81.10313711484176,TimeExit,104558.47055500062,156.9593605381732,-0.5167142426979825,-2,313.9187210763464,RANGE,HIGH,19,3,0.39868477,0.38847196,0.0,0.0,0.9333333333333333,0.8666666666666667,0.005160216609806837,-0.05951806617068278
ETH-USD,SHORT,2024-08-11 23:00:00+00:00,2024-08-12 10:00:00+00:00,2554.117431640625,2602.796543666295,6.443737359750887,-313.6786346679873,SL,104244.79192033263,313.6754127993074,-1.0000102713459469,-3,313.6754127993062,RANGE,NORMAL,23,6,0.4406566,0.42812788,0.0,0.0,0.06666666666666667,0.9333333333333333,-0.6194111214030108,-0.23823918540972355
BTC-USD,LONG,2024-08-12 10:00:00+00:00,2024-08-12 14:00:00+00:00,59003.06640625,58096.55747767857,0.1720783610234309,-155.99065672085814,SL,104088.80126361178,155.99057068167764,-1.0000005515665473,-4,311.9811413633556,BEAR,HIGH,10,0,0.44413796,0.40574285,0.0,0.0,0.03333333333333333,1.0,-0.2166643400883372,-0.11468484735027062
RTY=F,LONG,2024-08-12 14:00:00+00:00,2024-08-12 15:00:00+00:00,2080.60009765625,2068.7179652622767,26.376475873660446,-313.42196665521226,SL,103775.37929695657,313.4087784172754,-1.0000420799889636,-5,313.40877841727377,RANGE,NORMAL,14,0,0.47584692,0.36141017,0.0,0.0,0.03333333333333333,0.8666666666666667,-1.1504353625725712,-0.10183462220753292
RTY=F,LONG,2024-08-12 15:00:00+00:00,2024-08-13 16:00:00+00:00,2073.5,2100.3928571428573,23.181216891269084,623.3975636460453,TP,104398.77686060261,311.7045771272402,1.9999628154050804,1,311.70457712724317,BEAR,NORMAL,15,0,0.4910316,0.3354531,0.0,0.0,0.03333333333333333,0.8666666666666667,-1.085748241677872,-0.10489963306712713
NG=F,LONG,2024-08-13 16:00:00+00:00,2024-08-14 13:00:00+00:00,2.1579999923706055,2.235571418489729,8075.595292331377,622.3976459408583,TP,105021.17450654347,313.2177217935102,1.9871086552094137,2,313.2177217935112,RANGE,NORMAL,16,1,0.47290003,0.39266124,0.0,0.0,0.2,0.9666666666666667,-0.14701813755803983,-0.040888892279730915
NG=F,LONG,2024-08-14 13:00:00+00:00,2024-08-14 17:00:00+00:00,2.246999979019165,2.219249997820173,11364.062265125145,-321.0345453339582,SL,104700.13996120951,315.3525142013956,-1.0180180302254824,-1,315.3525142013978,RANGE,NORMAL,13,2,0.4868394,0.4422528,0.0,0.0,0.9666666666666667,0.9666666666666667,-0.5012321675118209,-0.0013333426581488839
BTC-USD,LONG,2024-08-14 18:00:00+00:00,2024-08-15 02:00:00+00:00,59007.48828125,58220.142299107145,0.39893569918114824,-314.10061935147735,SL,104386.03934185804,314.10041988362775,-1.0000006350448358,-2,314.10041988362855,RANGE,NORMAL,18,2,0.5208008,0.35582644,0.0,0.0,0.03333333333333333,0.9333333333333333,-0.9061758945308122,-0.09482923301785806
BTC-USD,SHORT,2024-08-15 02:00:00+00:00,2024-08-15 13:00:00+00:00,58470.94140625,59359.9111328125,0.3526084943157238,-313.4584530797109,SL,104072.58088877832,313.4582767754638,-1.0000005624488495,-3,313.4582767754638,BEAR,NORMAL,2,3,0.44006053,0.38177052,0.0,0.0,0.03333333333333333,0.9333333333333333,-0.8048759427646061,-0.10305982477005682
NG=F,LONG,2024-08-15 13:00:00+00:00,2024-08-15 14:00:00+00:00,2.249000072479248,2.29678589957101,13065.11827498598,617.7949236844061,TP,104690.37581246272,312.1637414109524,1.9790732930481543,1,312.16374141094985,RANGE,LOW,13,3,0.46153772,0.44712177,0.0,0.0,1.0,1.0,-1.2313524016260815,-0.0075021887477585425
BTC-USD,SHORT,2024-08-15 16:00:00+00:00,2024-08-15 18:00:00+00:00,59538.609375,58400.963169642855,0.5521420033019692,628.1419788037758,TP,105318.5177912665,314.0711274373887,1.9999991209921018,2,314.07112743738816,RANGE,NORMAL,16,3,0.4398453,0.40515694,0.0,0.0,0.26666666666666666,0.9333333333333333,-1.1590675161868846,-0.0462690074990032
BTC-USD,LONG,2024-08-15 18:00:00+00:00,2024-08-15 19:00:00+00:00,57916.39453125,57181.776646205355,0.4311877137036783,-316.7584218920889,SL,105001.75936937441,316.75820629823204,-1.0000006806259556,-1,316.75820629823113,RANGE,NORMAL,18,3,0.5211118,0.39607325,0.0,0.0,0.06666666666666667,0.9333333333333333,-0.8013325052788071,-0.07225477688832294
BTC-USD,SHORT,2024-08-15 19:00:00+00:00,2024-08-16 02:00:00+00:00,57130.7421875,57952.22321428572,0.3833798373804071,-314.93945415011683,SL,104686.8199152243,314.93926246019817,-1.000000608656784,-2,314.939262460197,BEAR,NORMAL,19,3,0.5076441,0.40795365,0.0,0.0,0.06666666666666667,0.9333333333333333,-0.6838624806002097,-0.08483990437838562
BTC-USD,LONG,2024-08-16 02:00:00+00:00,2024-08-18 23:00:00+00:00,58204.98828125,58482.74609375,0.14605890810070138,40.568929780735296,TimeExit,104727.38884500504,156.88487261496854,0.2585904498281409,1,313.769745229938,BEAR,HIGH,2,4,0.41545865,0.40967527,0.0,0.0,0.23333333333333334,1.0,-0.2209794519591338,-0.06763188081287885
NG=F,SHORT,2024-08-18 23:00:00+00:00,2024-08-19 10:00:00+00:00,2.1040000915527344,2.1386072550501143,9078.529847668406,-318.72143167793826,SL,104408.6674133271,314.18216675410406,-1.0144478757999873,-1,314.1821667541035,BEAR,NORMAL,23,6,0.39989963,0.46831217,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.6354001478526989,-0.07961501344520161
NG=F,SHORT,2024-08-19 10:00:00+00:00,2024-08-19 12:00:00+00:00,2.1500000953674316,2.1701428975377763,15535.541016872596,-320.6970998205767,SL,104087.97031350652,312.9293293121404,-1.0248227627800528,-2,312.92932931214136,BEAR,NORMAL,10,0,0.41517028,0.42434612,0.0,0.0,0.03333333333333333,1.0,-0.6782666130017796,-0.059492527204592194
CL=F,LONG,2024-08-19 12:00:00+00:00,2024-08-19 14:00:00+00:00,76.4800033569336,75.95500155857631,595.1097548475353,-312.73124639234004,SL,103775.23906711418,312.4336915149163,-1.000952377690066,-3,312.4336915149175,BEAR,NORMAL,12,0,0.482029,0.36991084,0.0,0.0,0.7333333333333333,0.9,-0.7670220610777817,-0.04328244907183654
NG=F,LONG,2024-08-19 14:00:00+00:00,2024-08-19 15:00:00+00:00,2.240000009536743,2.210750085966928,10664.119968622193,-317.2567540058522,SL,103457.98231310832,311.9246940215411,-1.0170940617607622,-4,311.92469402154245,RANGE,NORMAL,14,0,0.47879156,0.38771108,0.0,0.0,1.0,1.0,0.9254798661242213,-0.020122486240609416
NG=F,LONG,2024-08-19 15:00:00+00:00,2024-08-20 12:00:00+00:00,2.2100000381469727,2.274928501674107,9560.243087833709,615.9517730950344,TP,104073.93408620336,310.36594731947343,1.9845984342509324,1,310.3659473194753,RANGE,NORMAL,15,0,0.47472557,0.39610845,0.0,0.0,1.0,1.0,1.293120373208057,-0.03324583322860364
CL=F,LONG,2024-08-20 14:00:00+00:00,2024-08-21 07:00:00+00:00,74.23999786376953,73.75142751421247,319.525941905472,-156.2706641002597,SL,103917.6634221031,156.11090112930697,-1.0010233940730404,-1,312.22180225861007,BEAR,HIGH,14,1,0.47716168,0.40524673,0.0,0.0,0.03333333333333333,0.9,3.4499318479508907,-0.07130353269396839
NG=F,SHORT,2024-08-21 07:00:00+00:00,2024-08-22 12:00:00+00:00,2.1989998817443848,2.126999991280692,8640.089689728457,617.7654664120672,TP,104535.42888851516,311.0427556284657,1.98611108998139,1,311.0427556284652,RANGE,NORMAL,7,2,0.39305115,0.39331368,0.0,0.0,0.06666666666666667,0.9666666666666667,-0.1970896728591688,-0.03805780013076521
GC=F,LONG,2024-08-22 12:00:00+00:00,2024-08-22 13:00:00+00:00,2536.89990234375,2520.496320452009,19.130010353524703,-313.8102564290713,SL,104221.61863208609,313.80069142389453,-1.0000304811475504,-1,313.800691423897,RANGE,NORMAL,12,3,0.47566822,0.32852474,0.0,0.0,0.1,0.7666666666666667,-0.6806368909258688,-0.012302938546330577
NG=F,SHORT,2024-08-22 13:00:00+00:00,2024-08-22 15:00:00+00:00,2.0850000381469727,2.038071393966675,13332.465547136695,619.0082989340897,TP,104840.62693102018,312.837265853829,1.9786910528214272,1,312.837265853829,BEAR,NORMAL,13,3,0.4290693,0.5053273,0.0,0.0,0.03333333333333333,0.9666666666666667,-0.6899542886163631,-0.08792649782612527
NG=F,SHORT,2024-08-22 15:00:00+00:00,2024-08-22 16:00:00+00:00,2.0350000858306885,2.0662858060428073,10057.774655263154,-319.69361114873465,SL,104520.93331987144,314.66472382110305,-1.0159817321324225,-1,314.6647238211043,BEAR,NORMAL,15,3,0.44166523,0.45520204,0.0,0.0,0.03333333333333333,1.0,-0.96187086657715,-0.10979874280611579
NG=F,SHORT,2024-08-22 16:00:00+00:00,2024-08-25 23:00:00+00:00,2.078000068664551,2.009000062942505,8211.877631403078,562.5136647398516,TimeExit,105083.44698461129,313.22442838049153,1.7958805692400666,1,313.224428380491,BEAR,NORMAL,16,3,0.43981734,0.46206734,0.0,0.0,0.03333333333333333,1.0,0.5231203183622648,-0.09098860169381484
NG=F,LONG,2024-08-25 23:00:00+00:00,2024-08-26 09:00:00+00:00,2.009000062942505,1.9823214837482996,11817.070784592575,-321.1711941625784,SL,104762.27579044871,315.2626587702821,-1.0187416277441268,-1,315.262658770281,BEAR,LOW,23,6,0.47677216,0.38066506,0.0,0.0,0.03333333333333333,0.9333333333333333,-1.8442438977885824,-0.12117233105472891
NG=F,SHORT,2024-08-26 09:00:00+00:00,2024-08-26 12:00:00+00:00,1.9570000171661377,1.9787500245230538,14409.506679497805,-320.6116296283582,SL,104441.66416082035,313.4068762886093,-1.0229884979712895,-2,313.40687628860974,BEAR,NORMAL,9,0,0.4718676,0.42479584,0.0,0.0,0.03333333333333333,0.9666666666666667,-1.0044300117265652,-0.14391950755195537
NG=F,SHORT,2024-08-26 12:00:00+00:00,2024-08-26 13:00:00+00:00,1.9769999980926514,2.0023928667817796,12342.924371096484,-319.5937199806424,SL,104122.07044083971,313.42225779509414,-1.0196905676991932,-3,313.4222577950949,BEAR,NORMAL,12,0,0.47796702,0.42634302,0.0,0.0,0.03333333333333333,1.0,-0.7906109689518781,-0.1351706095599592
NG=F,SHORT,2024-08-26 13:00:00+00:00,2024-08-26 15:00:00+00:00,2.002000093460083,1.9497143626213074,11949.69505491205,618.8236917191236,TP,104740.89413255884,312.39926962328985,1.980874322994862,1,312.39926962328985,BEAR,NORMAL,13,0,0.49237022,0.4336426,0.0,0.0,0.3,1.0,-0.31352297308350663,-0.12423443492241848
NG=F,SHORT,2024-08-26 15:00:00+00:00,2024-08-27 17:00:00+00:00,1.9620000123977661,1.9002856782504491,10169.442220215882,622.515634160128,TP,105363.40976671896,313.8001776351191,1.9837963090128565,2,313.8001776351185,BEAR,NORMAL,15,0,0.4655143,0.39275718,0.0,0.0,0.03333333333333333,1.0,0.5018950276314759,-0.14173228305395635
NG=F,SHORT,2024-08-27 17:00:00+00:00,2024-08-27 18:00:00+00:00,1.8880000114440918,1.9130714237689972,12623.153993015178,-322.7918755961671,SL,105040.61789112279,316.4802985996595,-1.0199430328662942,-1,316.4802985996595,BEAR,LOW,17,1,0.44941583,0.45149815,0.0,0.0,0.06666666666666667,0.9666666666666667,-1.476470751534605,-0.17410323691286944
NG=F,SHORT,2024-08-27 18:00:00+00:00,2024-08-28 14:00:00+00:00,1.906000018119812,1.9334285684994288,11499.279924254379,-321.1582186938542,SL,104719.45967242893,315.40857873172706,-1.0182291806559185,-2,315.40857873172814,BEAR,LOW,18,1,0.48284748,0.42189568,0.0,0.0,0.06666666666666667,1.0,-1.1624022528857838,-0.1662292182905638
NG=F,SHORT,2024-08-28 14:00:00+00:00,2024-08-28 18:00:00+00:00,1.9429999589920044,1.9738570749759674,5085.462876774823,-159.46544925916632,SL,104559.99422316976,156.9227178207789,-1.016203717815361,-3,313.8454356415578,BEAR,HIGH,14,2,0.42836925,0.44128737,0.0,0.0,1.0,0.9666666666666667,2.2439036047091836,-0.15004376743488002
BTC-USD,SHORT,2024-08-28 18:00:00+00:00,2024-08-29 11:00:00+00:00,59391.37109375,60312.72181919643,0.17018160569059657,-156.79703095147187,SL,104403.19719221829,156.796945860669,-1.0000005426815068,-4,313.59389172133837,BEAR,HIGH,18,2,0.40383032,0.44274879,0.0,0.0,0.03333333333333333,0.9333333333333333,2.4431891825249394,-0.07657268707109288
BTC-USD,LONG,2024-08-29 11:00:00+00:00,2024-08-29 18:00:00+00:00,60135.0078125,59313.42633928572,0.3813381058499744,-313.3005134660189,SL,104089.89667875227,313.300322796966,-1.0000006085823698,-5,313.3003227969672,RANGE,NORMAL,11,3,0.43711007,0.4428887,0.0,0.0,0.9333333333333333,0.9333333333333333,0.5716974700845924,-0.06501049471310494
BTC-USD,SHORT,2024-08-29 18:00:00+00:00,2024-09-01 23:00:00+00:00,59190.5390625,57605.82756696428,0.3939254642671228,624.2580146456219,TP,104714.15469339788,312.1291058041756,1.9999993689703215,1,312.1291058041764,RANGE,NORMAL,18,3,0.45790306,0.4357881,0.0,0.0,0.5,0.9333333333333333,0.6540572895658514,-0.07969525823845147
CL=F,SHORT,2024-09-01 23:00:00+00:00,2024-09-03 04:00:00+00:00,72.9800033569336,73.8350053514753,183.8955129183005,-157.3229780888767,SL,104556.831715309,157.23103033241756,-1.0005847939574317,-1,314.46206066483666,BEAR,HIGH,23,6,0.36451703,0.43471697,0.0,0.0,0.06666666666666667,0.9,1.640612035825806,-0.05892971650528689
ETH-USD,SHORT,2024-09-03 04:00:00+00:00,2024-09-04 01:00:00+00:00,2514.650146484375,2400.547031947545,2.7484554908618515,313.6059574454442,TP,104870.43767275444,156.80366583659543,1.999991235997326,1,313.6073316731902,BEAR,HIGH,4,1,0.40664774,0.36395893,0.0,0.0,0.3333333333333333,1.0,2.48035435057614,-0.08727820875545944
BTC-USD,SHORT,2024-09-04 01:00:00+00:00,2024-09-04 15:00:00+00:00,56828.09375,57586.49986049107,0.41518054734619547,-314.8756716546563,SL,104555.56200109978,314.87546406438264,-1.0000006592773885,-1,314.87546406438224,BEAR,NORMAL,1,2,0.44368935,0.43686706,0.0,0.0,0.4,0.9,-0.5492135621963895,-0.11642696667838248
ETH-USD,SHORT,2024-09-04 15:00:00+00:00,2024-09-04 16:00:00+00:00,2454.14892578125,2482.6477486746653,10.982139304184674,-312.9835340904263,SL,104242.57846700936,312.97804302077424,-1.0000175445842752,-2,312.9780430207728,BEAR,NORMAL,15,2,0.4293399,0.4526943,0.0,0.0,0.8333333333333334,0.9666666666666667,0.0031224074885621823,-0.10923783705995316
ETH-USD,SHORT,2024-09-04 16:00:00+00:00,2024-09-05 03:00:00+00:00,2475.72607421875,2413.511648995536,10.060554128104105,625.9065622299679,TP,104868.48502923932,312.95579625351826,1.9999839265572683,1,312.95579625351627,BEAR,NORMAL,16,2,0.44350094,0.44968623,0.0,0.0,1.0,0.9666666666666667,0.07611528094943583,-0.10140615773097872
ETH-USD,SHORT,2024-09-05 03:00:00+00:00,2024-09-06 07:00:00+00:00,2405.795654296875,2340.094063895089,9.583888298598817,629.6719115068578,TP,105498.15694074618,314.83835172550135,1.9999847796683008,2,314.8383517255033,RANGE,NORMAL,3,3,0.46730402,0.40254173,0.0,0.0,1.0,0.9666666666666667,-0.06959926347401828,-0.12678822458541195
BTC-USD,LONG,2024-09-06 07:00:00+00:00,2024-09-06 13:00:00+00:00,55789.296875,56903.919921875,0.5676865808324202,632.7562625541927,TP,106130.91320330037,316.37827319874157,1.9999991028357051,3,316.37827319874157,BEAR,NORMAL,7,4,0.45154694,0.43328455,0.0,0.0,0.06666666666666667,0.9333333333333333,-0.37419892051211007,-0.132578360210719
BTC-USD,LONG,2024-09-06 13:00:00+00:00,2024-09-06 14:00:00+00:00,55981.3515625,55296.06794084822,0.46232179118073935,-316.8217825897718,SL,105814.0914207106,316.8215514288762,-1.0000007296249087,-1,316.8215514288777,BEAR,NORMAL,13,4,0.47737178,0.44755,0.0,0.0,0.03333333333333333,0.9666666666666667,0.1353264812626613,-0.12959226070253327
CL=F,LONG,2024-09-06 14:00:00+00:00,2024-09-06 16:00:00+00:00,68.06999969482422,67.21821430751255,185.8074142236509,-158.36094399698328,SL,105655.73047671361,158.26804028987146,-1.000587002321768,-2,316.5360805797422,BEAR,HIGH,14,4,0.47584063,0.4494819,0.0,0.0,0.13333333333333333,0.9333333333333333,1.9157306135232255,-0.12224375220986805
NG=F,SHORT,2024-09-06 16:00:00+00:00,2024-09-08 23:00:00+00:00,2.2730000019073486,2.2119998931884766,9641.48587104165,583.3109434094888,TimeExit,106239.0414201231,317.1356903275451,1.839310305336595,1,317.1356903275451,RANGE,NORMAL,16,4,0.44294745,0.4394669,0.0,0.0,0.8,0.9,-0.6405870425625474,-0.00394393632197243
CL=F,SHORT,2024-09-08 23:00:00+00:00,2024-09-10 06:00:00+00:00,68.31999969482422,68.31999969482422,159.93694432193564,-0.07996847216096782,TimeExit,106238.96145165095,159.3657932445886,-0.0005017919500343165,-1,318.73158648917587,BEAR,HIGH,23,6,0.33460888,0.3929066,0.0,0.0,0.3,0.9,1.8715501983137983,-0.11902002570874659
CL=F,SHORT,2024-09-10 06:00:00+00:00,2024-09-10 13:00:00+00:00,68.31999969482422,68.71964291163853,398.75207541487555,-159.55793816789125,SL,106079.40351348305,159.35856213018383,-1.0012511159428292,-2,318.7171242603693,RANGE,HIGH,6,1,0.3832529,0.4344594,0.0,0.0,0.4666666666666667,0.9,-0.3843227037985149,-0.11697043725589906
CL=F,LONG,2024-09-10 13:00:00+00:00,2024-09-10 14:00:00+00:00,67.7699966430664,67.17321177891323,535.159063364073,-319.6424084617527,SL,105759.7611050213,319.3748289300707,-1.0008378228571688,-3,319.3748289300717,RANGE,NORMAL,13,1,0.50640523,0.42777687,0.0,0.0,0.03333333333333333,0.9,-0.77637395633954,-0.12066956128951911
CL=F,SHORT,2024-09-10 14:00:00+00:00,2024-09-11 07:00:00+00:00,66.26000213623047,67.05607278006417,198.3579920003502,-158.00615339727915,SL,105601.75495162403,157.90697440127897,-1.0006280849618976,-4,315.81394880255954,BEAR,HIGH,14,1,0.431203,0.47060376,0.0,0.0,0.03333333333333333,0.9666666666666667,0.6786778463635957,-0.13959225687311738
CL=F,LONG,2024-09-11 07:00:00+00:00,2024-09-11 13:00:00+00:00,66.88999938964844,66.40142904009137,324.31807275237867,-158.61435320867955,SL,105443.14059841534,158.45219417230336,-1.0010233940730404,-5,316.90438834460275,BEAR,HIGH,7,2,0.4326853,0.41335365,0.0,0.0,0.03333333333333333,0.9666666666666667,0.834627598801659,-0.1281282804307624
CL=F,LONG,2024-09-11 13:00:00+00:00,2024-09-11 14:00:00+00:00,66.62999725341797,65.99249758039203,496.55287378756964,-316.80057111656157,SL,105126.34002729878,316.5522946796678,-1.0007843141277653,-6,316.5522946796708,RANGE,NORMAL,13,2,0.47883365,0.4284846,0.0,0.0,0.06666666666666667,0.9,-1.7986441729273688,-0.13151725504094935
CL=F,SHORT,2024-09-11 14:00:00+00:00,2024-09-11 15:00:00+00:00,66.2300033569336,66.96821757725307,427.6991132766533,-315.9474169954948,SL,104810.39261030329,315.7335674388565,-1.0006773101712718,-7,315.73356743885563,RANGE,NORMAL,14,2,0.45358524,0.4482799,0.0,0.0,0.03333333333333333,0.9,-1.5537252447685992,-0.1367309397401153
CL=F,SHORT,2024-09-11 15:00:00+00:00,2024-09-12 06:00:00+00:00,67.30000305175781,68.14000265938895,186.90848392499205,-157.09650740188752,SL,104653.2961029014,157.00305315992503,-1.0005952383732772,-8,314.0061063198485,RANGE,HIGH,15,2,0.40000778,0.47760117,0.0,0.0,0.9666666666666667,0.9,-0.5442588135951915,-0.12278412433605768
NG=F,LONG,2024-09-12 11:00:00+00:00,2024-09-12 12:00:00+00:00,2.296999931335449,2.2736427443368092,13441.682353572274,-320.68072948549286,SL,104332.6153734159,313.95988830870675,-1.0214066873733174,-9,313.9598883087042,RANGE,NORMAL,11,3,0.47858432,0.43689272,0.0,0.0,1.0,1.0,-0.708823102943088,-0.009059597134328135
NG=F,LONG,2024-09-12 12:00:00+00:00,2024-09-12 13:00:00+00:00,2.2720000743865967,2.2462857365608215,12170.32186561066,-319.03692883353585,SL,104013.57844458237,312.95176790073054,-1.0194444050392313,-10,312.95176790073054,RANGE,NORMAL,12,3,0.46213704,0.4586052,0.0,0.0,0.4666666666666667,1.0,-0.8369211030598472,-0.019844694677660257
NG=F,LONG,2024-09-12 13:00:00+00:00,2024-09-12 14:00:00+00:00,2.259999990463257,2.3200000865118846,10418.64037069697,619.9101027525805,TP,104633.48854733494,312.55971146896223,1.9833333600134795,1,312.55971146896354,RANGE,NORMAL,13,3,0.45712024,0.4466423,0.0,0.0,0.03333333333333333,1.0,-0.8648561739281952,-0.025021607325847683
ETH-USD,LONG,2024-09-12 18:00:00+00:00,2024-09-13 15:00:00+00:00,2345.947021484375,2387.952880859375,14.945556182517924,627.7934585059185,TP,105261.28200584085,313.90046564200486,1.9999761937973684,2,313.90046564200486,RANGE,LOW,18,3,0.43925467,0.4233725,0.0,0.0,0.03333333333333333,0.9,-1.309086041332907,-0.07419505110041114
NG=F,SHORT,2024-09-13 16:00:00+00:00,2024-09-15 23:00:00+00:00,2.308000087738037,2.2890000343322754,8771.761948262058,162.27806450547652,TimeExit,105423.56007034633,315.7838460175243,0.5138896956004233,3,315.7838460175226,RANGE,LOW,16,4,0.4390894,0.42903864,0.0,0.0,0.03333333333333333,0.9666666666666667,-1.4159794686573055,-0.0351170040193266
NG=F,SHORT,2024-09-15 23:00:00+00:00,2024-09-16 13:00:00+00:00,2.2890000343322754,2.327785772936685,8154.642640168897,-320.36115917404686,SL,105103.19891117228,316.28383785396244,-1.0128913363001717,-1,316.2838378539614,RANGE,LOW,23,6,0.39637306,0.4274071,0.0,0.0,0.03333333333333333,0.9333333333333333,-1.3963831673783131,-0.04306017029186837
NG=F,SHORT,2024-09-16 13:00:00+00:00,2024-09-16 15:00:00+00:00,2.3429999351501465,2.3706428578921726,11393.49964795476,-320.646380353692,SL,104782.55253081859,314.9496305297146,-1.0180878123730324,-2,314.9496305297161,BEAR,LOW,13,0,0.43614903,0.47823313,0.0,0.0,0.06666666666666667,0.9,-1.5564626920994187,-0.020484960541824138
